Id,SalePrice
1461,120000
1462,158572
1463,179900
1464,199604
1465,183956
1466,172976
1467,174000
1468,160000
1469,174000
1470,119105
1471,164000
1472,108673
1473,101991
1474,150908
1475,109900
1476,320000
1477,217637
1478,260000
1479,250909
1480,372163
1481,282082
1482,188000
1483,169673
1484,160017
1485,171894
1486,195259
1487,340476
1488,210828
1489,192000
1490,229789
1491,170000
1492,96971
1493,173000
1494,277912
1495,287157
1496,234935
1497,179555
1498,158803
1499,158000
1500,150000
1501,174452
1502,155000
1503,286061
1504,236975
1505,212222
1506,179046
1507,229322
1508,202519
1509,145941
1510,137500
1511,139000
1512,160799
1513,139000
1514,160000
1515,181000
1516,145004
1517,160000
1518,135000
1519,185835
1520,127500
1521,129000
1522,167995
1523,119000
1524,127500
1525,122693
1526,125102
1527,119194
1528,136500
1529,134895
1530,168366
1531,129500
1532,105085
1533,133000
1534,118898
1535,134550
1536,116668
1537,73338
1538,159851
1539,179607
1540,104949
1541,135000
1542,134000
1543,176622
1544,83219
1545,115000
1546,128000
1547,130000
1548,129375
1549,110000
1550,124363
1551,112520
1552,136000
1553,147073
1554,125326
1555,167603
1556,98405
1557,109500
1558,91357
1559,84570
1560,124500
1561,134895
1562,125500
1563,119989
1564,160000
1565,139000
1566,217789
1567,74266
1568,220000
1569,127000
1570,139057
1571,119943
1572,140039
1573,226214
1574,121800
1575,192025
1576,213589
1577,165479
1578,154984
1579,147311
1580,180355
1581,154094
1582,125000
1583,230000
1584,203873
1585,134677
1586,55241
1587,101942
1588,135000
1589,94562
1590,135000
1591,98157
1592,115000
1593,125604
1594,125000
1595,125000
1596,208483
1597,170706
1598,194343
1599,157000
1600,144597
1601,53220
1602,117057
1603,81487
1604,205000
1605,203975
1606,161137
1607,163796
1608,200373
1609,170727
1610,148000
1611,140000
1612,171672
1613,158710
1614,112705
1615,85268
1616,66884
1617,86870
1618,121698
1619,130315
1620,168768
1621,140000
1622,150871
1623,223690
1624,188000
1625,117000
1626,145283
1627,180442
1628,246205
1629,172500
1630,280556
1631,186408
1632,200122
1633,164000
1634,179608
1635,175933
1636,149814
1637,199969
1638,193075
1639,196060
1640,233682
1641,175000
1642,230000
1643,235870
1644,224990
1645,190000
1646,155426
1647,153000
1648,126943
1649,136756
1650,127327
1651,119675
1652,104989
1653,108806
1654,140000
1655,132148
1656,137500
1657,155000
1658,144000
1659,113000
1660,162000
1661,383636
1662,335043
1663,281974
1664,529303
1665,243976
1666,266367
1667,316208
1668,249000
1669,254984
1670,277761
1671,215367
1672,333040
1673,255956
1674,214000
1675,175457
1676,180979
1677,195809
1678,399731
1679,307170
1680,279829
1681,212979
1682,241363
1683,176257
1684,169200
1685,183997
1686,159763
1687,169161
1688,176986
1689,181050
1690,181075
1691,171000
1692,240000
1693,143523
1694,173578
1695,150299
1696,239728
1697,160023
1698,333059
1699,312112
1700,274998
1701,290000
1702,204999
1703,214412
1704,219861
1705,212459
1706,344338
1707,204959
1708,194096
1709,241428
1710,215229
1711,250000
1712,259423
1713,243992
1714,202903
1715,199836
1716,164529
1717,155960
1718,137923
1719,179843
1720,180000
1721,151666
1722,140000
1723,145609
1724,174000
1725,207500
1726,178682
1727,148000
1728,151000
1729,158000
1730,147000
1731,129500
1732,127993
1733,119558
1734,123249
1735,127410
1736,116038
1737,260377
1738,275609
1739,273975
1740,226105
1741,194641
1742,175511
1743,178798
1744,331174
1745,192095
1746,183994
1747,215004
1748,230000
1749,143631
1750,131349
1751,250340
1752,122057
1753,140000
1754,185000
1755,162169
1756,133000
1757,112000
1758,143000
1759,157978
1760,160433
1761,153510
1762,180000
1763,179026
1764,125000
1765,181958
1766,186107
1767,223931
1768,132000
1769,171954
1770,157631
1771,127000
1772,142500
1773,136861
1774,153501
1775,137000
1776,128052
1777,110000
1778,143562
1779,128000
1780,154000
1781,133000
1782,97926
1783,144000
1784,110000
1785,119894
1786,144000
1787,176000
1788,58572
1789,92974
1790,92023
1791,158929
1792,155000
1793,133444
1794,160008
1795,133075
1796,128520
1797,117000
1798,119549
1799,114500
1800,124228
1801,131574
1802,128000
1803,147000
1804,138536
1805,138309
1806,127000
1807,128000
1808,130000
1809,126774
1810,144728
1811,90630
1812,97751
1813,129500
1814,87000
1815,44373
1816,102738
1817,116015
1818,141000
1819,129900
1820,62763
1821,115000
1822,133056
1823,40952
1824,117420
1825,134240
1826,100577
1827,106834
1828,137000
1829,118166
1830,140000
1831,140000
1832,83721
1833,132000
1834,118165
1835,128823
1836,119000
1837,92993
1838,119000
1839,126000
1840,135000
1841,135072
1842,100042
1843,141582
1844,134184
1845,145000
1846,147486
1847,160791
1848,36962
1849,112074
1850,135000
1851,140000
1852,135000
1853,126081
1854,147376
1855,135000
1856,200509
1857,135000
1858,132000
1859,113000
1860,150000
1861,117000
1862,274813
1863,248619
1864,251853
1865,274837
1866,260000
1867,184063
1868,243997
1869,185655
1870,194686
1871,205111
1872,170000
1873,226956
1874,151000
1875,205000
1876,187500
1877,180046
1878,199442
1879,123004
1880,130000
1881,211362
1882,230000
1883,174018
1884,195638
1885,200000
1886,235000
1887,186424
1888,213601
1889,169363
1890,130876
1891,124059
1892,93435
1893,126531
1894,133900
1895,127000
1896,124000
1897,124000
1898,124000
1899,140000
1900,139000
1901,172511
1902,135529
1903,190000
1904,141000
1905,190000
1906,141000
1907,209131
1908,112280
1909,133840
1910,125500
1911,197287
1912,301461
1913,135000
1914,56142
1915,244540
1916,58931
1917,215000
1918,143000
1919,170000
1920,155000
1921,301786
