Id,SalePrice
1461,743604
1462,749025
1463,750682
1464,747751
1465,746604
1466,754517
1467,745236
1468,754105
1469,748932
1470,751001
1471,749897
1472,748415
1473,748557
1474,748887
1475,751583
1476,754712
1477,754715
1478,749064
1479,750109
1480,749108
1481,751641
1482,750101
1483,753558
1484,745310
1485,750753
1486,754076
1487,754391
1488,754183
1489,754088
1490,751047
1491,753289
1492,754558
1493,749813
1494,748546
1495,748617
1496,752508
1497,751624
1498,746854
1499,746066
1500,746885
1501,750676
1502,749946
1503,753055
1504,750753
1505,749402
1506,746946
1507,749239
1508,750753
1509,744801
1510,749260
1511,750250
1512,745487
1513,753707
1514,753531
1515,746249
1516,749276
1517,743659
1518,754088
1519,746031
1520,748866
1521,748889
1522,749288
1523,752445
1524,746733
1525,749120
1526,752119
1527,753778
1528,742358
1529,750495
1530,746398
1531,751447
1532,754066
1533,734694
1534,753367
1535,746466
1536,744825
1537,754412
1538,752892
1539,751220
1540,754732
1541,744501
1542,748826
1543,745265
1544,750821
1545,744505
1546,748099
1547,748643
1548,744787
1549,744505
1550,749233
1551,751910
1552,753760
1553,754672
1554,751108
1555,751398
1556,753574
1557,754003
1558,743017
1559,754267
1560,752198
1561,753631
1562,740911
1563,746341
1564,750753
1565,748927
1566,747766
1567,754558
1568,752281
1569,749761
1570,744782
1571,728470
1572,744873
1573,752445
1574,754250
1575,750269
1576,750834
1577,752752
1578,752080
1579,751046
1580,750555
1581,745788
1582,743998
1583,749064
1584,753792
1585,747695
1586,754169
1587,752789
1588,751467
1589,753535
1590,746438
1591,754553
1592,749207
1593,751846
1594,754853
1595,754796
1596,746057
1597,742383
1598,747026
1599,749471
1600,751518
1601,751611
1602,750198
1603,753924
1604,752108
1605,749443
1606,747619
1607,753432
1608,752397
1609,754220
1610,752690
1611,737837
1612,752479
1613,753754
1614,638704
1615,739417
1616,749576
1617,652398
1618,743418
1619,741359
1620,752637
1621,747197
1622,749676
1623,748640
1624,749443
1625,749709
1626,750620
1627,752550
1628,750101
1629,747580
1630,752582
1631,752017
1632,751875
1633,750753
1634,749443
1635,750315
1636,754171
1637,746577
1638,754299
1639,746320
1640,747840
1641,748796
1642,749239
1643,753771
1644,750888
1645,750905
1646,746256
1647,752623
1648,753707
1649,747889
1650,744135
1651,745733
1652,748557
1653,745383
1654,750915
1655,751067
1656,750758
1657,750465
1658,750632
1659,746836
1660,743821
1661,749379
1662,753114
1663,750932
1664,749216
1665,754422
1666,752249
1667,752055
1668,751633
1669,750364
1670,753186
1671,752249
1672,752295
1673,754344
1674,754390
1675,750241
1676,750241
1677,750191
1678,750109
1679,752249
1680,752881
1681,754455
1682,751666
1683,754197
1684,753792
1685,754120
1686,749579
1687,754095
1688,754344
1689,754105
1690,750753
1691,750753
1692,752623
1693,748370
1694,750753
1695,753809
1696,752311
1697,753640
1698,749233
1699,751622
1700,749109
1701,749754
1702,754063
1703,754466
1704,749539
1705,750446
1706,751848
1707,754216
1708,753132
1709,754348
1710,749579
1711,749379
1712,754863
1713,749738
1714,748261
1715,749709
1716,752983
1717,748170
1718,754604
1719,753601
1720,746271
1721,752406
1722,754595
1723,747707
1724,754463
1725,752281
1726,739315
1727,752554
1728,745464
1729,749743
1730,754387
1731,746627
1732,751516
1733,749555
1734,750415
1735,747059
1736,741195
1737,746002
1738,743615
1739,753771
1740,754490
1741,751718
1742,747424
1743,747547
1744,745290
1745,748051
1746,753984
1747,751317
1748,753482
1749,748199
1750,749152
1751,745855
1752,743978
1753,753078
1754,749902
1755,750108
1756,745289
1757,743293
1758,752404
1759,750832
1760,744290
1761,748970
1762,751424
1763,749562
1764,746143
1765,747715
1766,751221
1767,747153
1768,746655
1769,747953
1770,745802
1771,747294
1772,747851
1773,751742
1774,753108
1775,749503
1776,749354
1777,751482
1778,743775
1779,754471
1780,751693
1781,745075
1782,751345
1783,751426
1784,752420
1785,752597
1786,753408
1787,752923
1788,754641
1789,753630
1790,753863
1791,754271
1792,744996
1793,750222
1794,744553
1795,749640
1796,753925
1797,749170
1798,750887
1799,747145
1800,745896
1801,751343
1802,747065
1803,754070
1804,747685
1805,745094
1806,751108
1807,749545
1808,751108
1809,754770
1810,748408
1811,754845
1812,754741
1813,744787
1814,753815
1815,754669
1816,752837
1817,752457
1818,752777
1819,753303
1820,754797
1821,751496
1822,751220
1823,754758
1824,754362
1825,753128
1826,750867
1827,752770
1828,745353
1829,751867
1830,752177
1831,751311
1832,754167
1833,750370
1834,750774
1835,753086
1836,753298
1837,753496
1838,746562
1839,753256
1840,753848
1841,749349
1842,753164
1843,745543
1844,752092
1845,753260
1846,748671
1847,754171
1848,754911
1849,754633
1850,747062
1851,731316
1852,746671
1853,744663
1854,744299
1855,747755
1856,751861
1857,754221
1858,753807
1859,753968
1860,749072
1861,753968
1862,748230
1863,748480
1864,748480
1865,753016
1866,751718
1867,754190
1868,749983
1869,749545
1870,752595
1871,748246
1872,754148
1873,752508
1874,743501
1875,749680
1876,749233
1877,748955
1878,748470
1879,751576
1880,744932
1881,750593
1882,754351
1883,752520
1884,753636
1885,751699
1886,748431
1887,748699
1888,746998
1889,754389
1890,743659
1891,751057
1892,745563
1893,746986
1894,754793
1895,750017
1896,746730
1897,751764
1898,749743
1899,753918
1900,753141
1901,746495
1902,749174
1903,750635
1904,743705
1905,744870
1906,743952
1907,749694
1908,753685
1909,746568
1910,753737
1911,746642
1912,752062
1913,746253
1914,753841
1915,749736
1916,754512
1917,747540
1918,746507
1919,732166
1920,747248
1921,753186
1922,752286
1923,751158
1924,751293
1925,753988
1926,750446
1927,747666
1928,749354
1929,744115
1930,746082
1931,746499
1932,747586
1933,749556
1934,750555
1935,749275
1936,749709
1937,752398
1938,749002
1939,752550
1940,752997
1941,754507
1942,750348
1943,750255
1944,752072
1945,752295
1946,752462
1947,750932
1948,754343
1949,747819
1950,746099
1951,751243
1952,749064
1953,749793
1954,753794
1955,744430
1956,749945
1957,754421
1958,752326
1959,753332
1960,746424
1961,744775
1962,748557
1963,745383
1964,748557
1965,747409
1966,746836
1967,748561
1968,749749
1969,751500
1970,749379
1971,748858
1972,750364
1973,750932
1974,750241
1975,748468
1976,752198
1977,747374
1978,754658
1979,753102
1980,752382
1981,752929
1982,749036
1983,749036
1984,753261
1985,748653
1986,749064
1987,754759
1988,754076
1989,754095
1990,754351
1991,751928
1992,750163
1993,753679
1994,750997
1995,754076
1996,754171
1997,754237
1998,750241
1999,752582
2000,754469
2001,747587
2002,750496
2003,754466
2004,752841
2005,751224
2006,752628
2007,754448
2008,752498
2009,745896
2010,753393
2011,753741
2012,754088
2013,748780
2014,748345
2015,750764
2016,747851
2017,750707
2018,745883
2019,746272
2020,750416
2021,745010
2022,750628
2023,750137
2024,748785
2025,749271
2026,752133
2027,747974
2028,753245
2029,747208
2030,750188
2031,750241
2032,750753
2033,750163
2034,747478
2035,752326
2036,747424
2037,746682
2038,749025
2039,751579
2040,752374
2041,743626
2042,753754
2043,748268
2044,748132
2045,749071
2046,752139
2047,744610
2048,743674
2049,752687
2050,746543
2051,754168
2052,753798
2053,750590
2054,734853
2055,744229
2056,744521
2057,748447
2058,746320
2059,749288
2060,742999
2061,749971
2062,747903
2063,744291
2064,749698
2065,746997
2066,754229
2067,754540
2068,750946
2069,753556
2070,752892
2071,753848
2072,753760
2073,750728
2074,749809
2075,745881
2076,746438
2077,741719
2078,745896
2079,744821
2080,753756
2081,748051
2082,754614
2083,744505
2084,751312
2085,753264
2086,752806
2087,751542
2088,751314
2089,754223
2090,751426
2091,754559
2092,751108
2093,752741
2094,754833
2095,749772
2096,753451
2097,754538
2098,750129
2099,753587
2100,754323
2101,754148
2102,749135
2103,752892
2104,750821
2105,754776
2106,752419
2107,752825
2108,747864
2109,751426
2110,748190
2111,750681
2112,749231
2113,745129
2114,752903
2115,746730
2116,754369
2117,746825
2118,749231
2119,749088
2120,749048
2121,753191
2122,744505
2123,754032
2124,747529
2125,748078
2126,752457
2127,742094
2128,751220
2129,753665
2130,745389
2131,749683
2132,751927
2133,754049
2134,748022
2135,753199
2136,754543
2137,750860
2138,749842
2139,750280
2140,747048
2141,750645
2142,751576
2143,751003
2144,749386
2145,744683
2146,746066
2147,753799
2148,749111
2149,742008
2150,751317
2151,753359
2152,753647
2153,747949
2154,753625
2155,748630
2156,751279
2157,748750
2158,752568
2159,754507
2160,754404
2161,754556
2162,753007
2163,752955
2164,752446
2165,747916
2166,744430
2167,750163
2168,751474
2169,748780
2170,748706
2171,747301
2172,748876
2173,748446
2174,754197
2175,751332
2176,752234
2177,754520
2178,754344
2179,747695
2180,751269
2181,747695
2182,750729
2183,750168
